video,class,actual,predicted,confidence,frame,classification,iteration,extraction_timestamp,reason,negative_class_created,embedding_available
Scenes 001-020__306-1-_20230803124944118.mp4,Sylvie's machete,0.0,1,0.8602341413497925,53.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 001-020__306B-5-_20230815201805729.mp4,Sylvie's machete,0.0,1,0.8897990584373474,96.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 001-020__306C-1-_20230815201919138.mp4,Aligator Loki Plushie,0.0,1,0.8017592430114746,5.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Aligator Loki Plushie,True
Scenes 001-020__306C-1-_20230815201919138.mp4,Sylvie's machete,0.0,1,0.8485888242721558,123.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 001-020__306E-1-_20230815201829547.mp4,Aligator Loki Plushie,0.0,1,0.8055998086929321,19.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Aligator Loki Plushie,True
Scenes 001-020__309-3-_20230815150109755.mp4,Sylvie's machete,0.0,1,0.8907110095024109,29.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's machete,0.0,1,0.8129330277442932,109.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's Variant uniform,0.0,1,0.8079396486282349,85.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Loki's Variant uniform,True
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Sylvie's machete,0.0,1,0.8398623466491699,3.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 001-020__509-3_20230815200533637.mp4,TemPad,0.0,1,0.8497217893600464,45.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 021-040__221-4-_20230815180803766.mp4,TemPad,0.0,1,0.8146549463272095,38.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 021-040__226A-1-_20230815185254846.mp4,Sylvie's machete,0.0,1,0.8622399568557739,8.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 021-040__234A-2-_20230815192229849.mp4,Sylvie's machete,0.0,1,0.8134704828262329,47.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 021-040__234A-2-_20230815192229849.mp4,TVA Collar,0.0,1,0.856407880783081,163.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TVA Collar,True
Scenes 021-040__234A-2-_20230815192229849.mp4,TVA Prisoner Uniform,0.0,1,0.8041591048240662,42.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TVA Prisoner Uniform,True
Scenes 021-040__237B-1-_20230815180326204.mp4,Sylvie's machete,0.0,1,0.8912908434867859,207.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 021-040__237B-1-_20230815180326204.mp4,TVA Prisoner Uniform,0.0,1,0.8315609097480774,109.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TVA Prisoner Uniform,True
Scenes 021-040__237B-1-_20230815180326204.mp4,TimeSpear,0.0,1,0.8973853588104248,190.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TimeSpear,True
Scenes 021-040__440H-2b-_20230816031331933.mp4,Aligator Loki Plushie,0.0,1,0.8319876194000244,78.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Aligator Loki Plushie,True
Scenes 021-040__536A-3-_20230816063724398.mp4,TemPad,0.0,1,0.8339101672172546,41.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 041-060__156-5a- only pu_20230815181240389.mp4,TemPad,0.0,1,0.8506475687026978,538.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 041-060__156-6a- only pu_20230815175525189.mp4,TemPad,0.0,1,0.8037511706352234,65.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 041-060__156D-1- mos_20230815181940173.mp4,TVA Collar,0.0,1,0.8336273431777954,161.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TVA Collar,True
Scenes 041-060__156F-1-_20230815175731629.mp4,TemPad,0.0,1,0.8182414770126343,71.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 041-060__244A-7- pu_20230815211729392.mp4,TVA Prisoner Uniform,0.0,1,0.8052314519882202,16.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TVA Prisoner Uniform,True
Scenes 041-060__244B-1-_20230815212053650.mp4,TVA Prisoner Uniform,0.0,1,0.8758302330970764,60.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TVA Prisoner Uniform,True
Scenes 061-080__165A-1-_20230815180241405.mp4,Sylvie's machete,0.0,1,0.8204436898231506,33.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 061-080__165A-1-_20230815180241405.mp4,TemPad,0.0,1,0.829904317855835,37.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 061-080__165A-4-_20230815180313546.mp4,Sylvie's machete,0.0,1,0.8127301335334778,178.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's machete,True
Scenes 061-080__165A-4-_20230815180313546.mp4,TemPad,0.0,1,0.8384166359901428,315.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TemPad,True
Scenes 061-080__265G-3-_20230815215442372.mp4,Sylvie's Armor,0.0,1,0.8178551197052002,78.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_Sylvie's Armor,True
Scenes 061-080__265G-3-_20230815215442372.mp4,TimeSpear,0.0,1,0.8036592602729797,86.0,FP,2,2025-05-29T17:09:00.853993,false_positive_for_training,not_TimeSpear,True
